Tub,Building,Unknown,kBtu.00,MTCDE.00,kBtu.01,MTCDE.01,kBtu.02,MTCDE.02,kBtu.03,MTCDE.03,kBtu.04,MTCDE.04,kBtu.05,MTCDE.05,kBtu.06,MTCDE.06,kBtu.07,MTCDE.07,kBtu.08,MTCDE.08,kBtu.09,MTCDE.09,kBtu.10,MTCDE.10,kBtu.11,MTCDE.11,kBtu.12,MTCDE.12,kBtu.13,MTCDE.13,kBtu.14,MTCDE.14,kBtu.15,MTCDE.15,kBtu.16,MTCDE.16,kBtu.17,MTCDE.17,kBtu.18,MTCDE.18,kBtu.19,MTCDE.19,kBtu.20,MTCDE.20,kBtu.21,MTCDE.21
265,Wasserstein Hall (02541; B-02541),183700,,,,,,,,,,,,,,,,,313320,35.8,3834366,340.4,10401532,832.5,27781643,2026.8,41585136,2718.6,35823623,2465.9,35169462,2461.7,37805378,2609.3,32275781,2210.5,29850887,2067.8,30661548,2126.0,30530433,2106.7,27725470,1899.5,11228291,729.4
265,1607-1611 Massachusetts Avenue (06069; B-275),7944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016976,90.2,874417,83.6,425477,37.9
275,22 Plympton Street (02780; B-730),2388,436303,37.2,400418,33.5,341188,29.5,82277,9.4,148477,17.0,103356,11.8,111531,12.7,133955,15.3,92690,10.6,88183,10.1,93250,10.7,98494,11.3,114428,13.1,124552,14.2,115247,13.2,103817,11.9,122388,14.0,118134,13.5,99047,11.3,98426,11.3,79858,9.1,34113,3.9
275,9 Bow Street (02770; B-343),6545,403436,35.1,412774,35.2,332819,29.1,425432,36.1,133385,15.2,109061,12.5,116851,13.4,131137,15.0,121044,13.8,103121,11.8,120413,13.8,132464,15.1,118611,13.6,119737,13.7,123982,14.2,129103,14.8,122784,14.0,105796,12.1,105042,12.0,106744,12.2,87883,10.0,43394,5.0
285,219 Western Avenue (06039; B-844),94340,268320,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Byerly Hall (03091; B-543),42410,840204,44.7,3331334,237.3,2103880,139.5,3184248,228.9,2705485,191.8,3192514,232.3,2497981,171.0,3299454,244.9,4138478,293.6,1952084,223.1,1788587,204.4,1621945,185.4,1862614,174.0,2190765,204.6,1536496,166.6,1632387,168.1,1378879,148.7,1288751,145.2,1385509,145.9,1371720,151.1,1269489,137.6,773885,79.0
285,Longfellow Hall (02403; B-417),66974,1176286,62.6,433641,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"103 Walker Street, Cabot House (03221; B-510H)",6384,265250,16.5,309857,18.9,252557,15.9,313444,19.0,284601,18.0,278646,17.6,252133,15.9,260354,16.0,253376,15.7,212221,13.9,227158,15.4,223334,15.2,170854,12.2,192589,14.0,235179,16.8,266363,18.3,208772,15.0,224918,16.2,188495,13.7,204460,14.7,197591,14.9,93769,6.8
310,"107 Walker Street, Cabot House (03222; B-510I)",8595,335671,20.7,356589,22.1,288687,18.8,396818,24.4,330132,20.3,327516,20.7,298456,19.3,320405,20.8,341052,22.3,307178,19.2,284540,18.0,352591,21.8,317194,19.7,339063,21.4,380555,23.6,386767,24.0,293088,18.3,347109,21.5,319253,19.9,353832,21.9,305659,18.5,215004,14.3
310,"11 Riverview, Winthrop House (03331; B-960B)",4406,31742,3.6,43558,5.0,37842,4.3,33380,3.8,17432,2.0,19622,2.2,34645,4.0,9898,1.1,4685,0.5,4668,0.5,5306,0.6,4763,0.5,4432,0.5,2624,0.3,2965,0.3,27480,3.1,6844,0.8,,,,,,,,,,
310,"1705 Massachusetts Avenue, Dudley House (03340; B-968)",5868,602345,37.8,572090,35.6,425397,27.0,465917,29.6,594222,35.7,493909,30.7,422659,26.8,412772,25.6,418464,25.7,456512,27.5,393477,24.7,445494,27.6,303363,20.6,370295,23.4,448373,27.3,415196,26.5,330856,21.4,321371,21.1,359174,23.5,418666,26.5,305514,20.2,121341,7.7
310,"3 Sacramento Street, Dudley House (03341; B-965)",8481,930543,54.0,703492,41.5,558282,33.9,850750,49.1,993611,62.8,1019760,64.5,865715,53.6,747861,48.3,796860,49.9,910926,55.8,889514,55.1,910518,56.4,658099,43.1,867503,54.3,912695,56.3,1068953,65.1,801383,50.3,1004192,60.9,843439,51.7,950402,57.2,866414,52.2,383350,22.9
310,54 Dunster Street (03344; B-342),13088,873009,71.3,759547,64.0,749621,63.9,940012,76.4,973037,78.4,916372,73.7,913896,73.5,903414,72.1,909752,73.1,932572,73.6,708539,57.2,725943,58.1,719104,56.9,651562,52.6,794405,61.8,691856,46.6,616917,42.0,669823,44.7,686263,45.2,707452,45.8,598672,38.9,197175,13.4
310,Adams House (03210; B-910),,2067815,171.9,2191380,180.4,2169592,176.5,2082414,177.8,1754669,135.6,1813380,144.0,1733493,138.8,2035976,156.1,1655127,129.6,1673781,127.3,1302670,106.9,1370348,111.4,1501908,116.7,1606498,126.1,1407510,105.7,1455549,106.5,1424184,106.5,1550346,111.5,1537352,112.1,1593174,117.5,3154513,311.0,1364003,140.6
310,"Apley Court, Dudley House (03350; B-916)",18046,1936525,141.1,1992873,145.7,1664973,121.8,1894659,137.0,1917433,139.0,2907186,206.4,2263978,163.0,1922302,139.2,1942526,142.3,1945272,142.8,1664967,122.1,1640271,121.4,1915640,139.4,1691376,124.8,2257522,163.6,1488943,111.0,1645620,122.2,2413165,173.7,2674227,189.7,2814578,198.6,1641352,117.2,694856,50.1
310,"Apthorp House, Adams House (03212; B-910A)",11298,842172,63.4,881365,65.3,873335,65.3,892188,67.0,733358,56.6,673640,53.2,666125,53.4,681267,51.7,825013,61.6,733467,53.3,697783,51.8,767910,57.4,690225,52.4,799391,61.3,899825,67.8,725844,54.4,528132,40.8,675800,52.3,665761,48.5,725589,53.2,638210,46.8,506428,51.9
310,"Barnard Hall, Cabot House (03223; B-510A)",25437,328985,37.6,326665,37.3,340040,38.9,322707,36.9,319227,36.5,276304,31.6,267706,30.6,279170,31.9,272687,31.2,253170,28.9,234234,26.8,223162,25.5,230719,26.4,219119,25.0,229082,26.2,173923,19.9,158358,18.1,156723,17.9,141502,16.2,120519,13.8,125275,14.3,78599,9.0
310,"Bertram Hall, Cabot House (03224; B-510B)",19215,278419,31.8,290293,33.2,286881,32.8,327688,37.5,297663,34.0,269821,30.8,251396,28.7,244845,28.0,230242,26.3,214274,24.5,221371,25.3,214274,24.5,224100,25.6,226830,25.9,211408,24.2,172586,19.7,195586,22.4,206661,23.6,192450,22.0,191260,21.9,177533,20.3,109706,12.5
310,"Briggs Hall, Cabot House (03225; B-510C)",40262,902406,103.1,839625,96.0,819426,93.7,869651,99.4,906227,103.6,834712,95.4,792130,90.5,803594,91.9,772477,88.3,791584,90.5,768109,87.8,709150,81.1,682400,78.0,668752,76.4,715155,81.7,643708,73.6,543201,62.1,499159,57.1,541556,61.9,517532,59.2,422999,48.3,276549,31.6
310,"Bryan Hall, Kirkland House (03271; B-930A)",38691,2405820,164.7,2867390,196.4,2317710,158.6,2852090,195.4,2730050,187.1,2631580,180.3,2860300,195.9,2430520,166.9,2566370,176.3,2608800,179.2,2562750,176.0,2994880,205.7,2100450,144.3,2117810,145.5,2675000,183.7,2830460,194.4,2533530,174.0,2679470,184.0,2526970,173.6,3061570,210.3,2848550,195.6,1573890,108.1
310,Cabot Hall Cabot House (03226; B-510D),43091,750094,85.7,765448,86.5,980440,104.6,925334,105.8,871834,99.7,649645,74.3,712426,81.4,699324,79.9,696594,79.6,541553,61.9,654012,74.8,635997,72.7,629446,71.9,570486,65.2,554109,63.3,466427,53.3,461248,52.7,488001,55.8,422863,48.3,410119,46.9,357127,40.8,160514,18.3
310,Cabot House (03220; B-510),,8746813,527.3,16846214,1193.8,13148164,897.5,15376645,1101.3,15988268,1158.4,15761668,1065.2,13703762,949.8,13562962,928.6,14540074,844.3,14434982,870.9,11832792,710.6,13657796,743.2,10961825,606.7,12395981,672.5,13614613,733.4,14029138,759.1,12349554,668.7,13660828,739.4,14073138,787.2,13524384,737.8,11403184,620.1,6216897,334.9
310,Canaday Hall (03230; B-924),68440,7192961,540.6,7960771,592.3,7017186,522.3,8945023,657.4,7392455,563.4,7223757,553.1,6882929,529.7,6481762,493.3,6970253,531.0,5938327,457.4,6781762,532.0,7134834,569.5,6033834,498.0,6345061,510.0,6878619,549.4,6247604,492.6,6353241,507.7,7013248,554.9,6056820,485.9,6807401,524.9,5660160,442.0,3587656,278.0
310,Claverly Hall (03351; B-917),58818,3358147,252.6,3843582,288.1,3442992,258.8,4374934,324.1,3695806,276.4,3881034,287.9,3514205,259.3,3360808,254.5,3820700,282.9,3659585,268.7,3796560,278.5,3595295,270.3,2634489,202.3,3550772,267.7,3931226,288.2,3727808,275.1,3122607,232.2,3478891,258.8,3271251,242.4,3078491,233.6,2745690,188.6,924770,63.5
310,"Comstock Hall, Pforzheimer House (03301; B-520A)",47806,773159,88.4,711743,81.4,716520,81.9,706966,80.8,720614,82.4,653057,74.6,618937,70.7,603924,69.0,565027,64.6,541143,61.9,561615,64.2,537731,61.5,554109,63.3,563410,64.4,560496,64.1,443563,50.7,435880,49.8,411030,47.0,419792,48.0,378797,43.3,364361,41.6,164810,18.8
310,Currier House (03240; B-500),,2670764,206.1,15080267,1111.0,12995427,896.6,15570663,1122.2,14491006,1044.1,16058405,1089.7,13899339,968.7,14084628,964.4,15099292,876.8,14990151,904.4,12191667,726.9,14152420,768.3,11383324,630.0,12872678,698.4,14138218,761.6,14568653,788.3,12824555,694.4,14186235,767.8,14614334,817.5,14044552,766.2,11841768,644.0,6456008,347.7
310,"Daniels Hall, Currier House (03243; B-500C)",29764,534217,61.1,559745,63.3,522916,59.4,622975,71.1,545378,61.6,525014,59.9,536067,61.0,594362,67.8,589451,67.2,497044,56.8,506396,57.8,528746,60.4,507330,58.0,536519,61.2,522309,59.7,478423,54.7,396099,45.3,447156,50.7,452687,48.6,371425,45.4,387723,44.2,185048,21.1
310,Dudley House Kitchen (Null; B-101),,893427,56.9,1931051,120.4,1752540,108.4,1803462,111.6,1270534,89.9,1193731,87.0,977290,71.0,1290439,85.8,1261105,86.6,1031571,68.6,1119502,74.3,1194009,82.4,1238704,91.0,1219662,85.7,1278784,88.4,1377986,94.3,1216485,83.5,1217480,82.1,1229124,83.2,1433688,96.3,1166833,77.8,490467,32.3
310,Dunster House (03251; B-920),187501,11764286,913.3,12144766,939.8,12209350,947.4,14488592,1095.6,13280716,1016.0,14076116,1068.4,12821474,976.8,12230688,934.6,9078439,720.3,8260837,654.6,8754545,689.3,8529699,668.5,8800924,689.4,9037006,700.7,10219198,778.7,14753154,1153.9,9584004,820.1,9986981,847.4,10097553,863.3,10123364,861.1,8880741,748.3,6204807,526.2
310,Dunster House Master`s Residence (03252; B-920A),8179,605040,41.6,774040,53.2,481950,33.1,612070,42.0,548360,37.7,620250,42.6,314670,20.5,336930,22.1,456360,30.1,390860,25.7,449980,29.8,603780,40.5,498480,33.1,376520,24.8,485820,32.3,62100,3.3,35300,1.9,93900,5.0,94400,5.0,97800,5.2,115400,6.1,57800,3.1
310,"Eliot Hall, Cabot House (03227; B-510E)",20281,308308,35.2,306944,35.1,297117,34.0,308172,35.2,335058,38.3,288519,33.0,279784,32.0,280330,32.0,279648,32.0,266682,30.5,240478,27.5,223008,25.5,217140,24.8,215775,24.7,199943,22.9,205419,23.5,193539,22.1,176011,20.1,192440,22.0,161197,18.4,169065,19.3,102138,11.7
310,Eliot House (03263; B-922),189686,14704621,1191.2,16786543,1351.0,13915714,1146.0,14017427,1152.0,13338866,1113.2,14009178,1145.9,12644264,1042.7,12026964,993.9,12058055,1004.9,10983805,912.7,10539036,882.3,11156363,929.8,9865573,837.4,11243102,938.1,10901355,907.1,12355826,1005.2,11399629,932.5,10433387,865.1,10928976,887.7,11350792,921.6,10285084,848.4,6399611,519.2
310,"Entry Building, Currier House (03244; B-500D)",24479,760794,87.0,749821,85.7,715073,81.7,749364,85.7,734276,83.9,692670,79.2,712787,81.5,654722,74.8,662494,75.7,598942,68.5,544535,62.2,519388,59.4,528588,60.4,520086,59.4,560236,64.0,517636,59.2,495084,56.6,495184,56.6,488151,55.8,497386,56.9,426225,48.7,251555,28.8
310,"Faculty Row, Pforzheimer House (03302; B-520B)",21454,348433,39.8,345567,39.5,210043,24.0,405346,46.3,403298,46.1,380370,43.5,417219,47.7,433597,49.6,432778,49.5,411078,47.0,418857,47.9,449156,51.3,429912,49.1,366391,41.9,328262,37.5,333472,38.1,320452,36.6,318974,36.5,301280,34.4,326433,37.3,367578,42.0,267119,30.5
310,"Gore Hall, Winthrop House (03332; B-960A)",81544,4919504,411.5,6917528,550.6,5821446,475.7,6546256,524.5,4918169,408.1,6809056,536.7,7688348,602.9,6249494,506.4,5669494,455.8,6597962,515.1,4742754,380.5,4571599,366.3,4097618,327.9,4377445,344.9,4797800,371.5,4780330,367.8,2361428,200.4,70033,2.2,9869194,651.0,10093314,733.3,9722285,686.7,3907434,283.5
310,Grays Hall (03352; B-925),32843,1609034,116.1,1795603,122.2,1797793,129.5,2238011,170.7,1944068,158.3,2243106,177.9,1825588,149.0,2466949,186.3,2419369,183.0,2805232,208.8,2281810,172.7,1969762,151.9,1325575,110.2,1488620,118.0,1392049,111.3,1869514,144.3,1369307,109.2,1412042,108.8,1660789,129.2,2159354,158.6,1549305,115.7,854852,65.8
310,Greenough Hall (03353; B-935),26967,2700121,210.8,2939822,224.8,2720400,208.7,3173473,238.6,3080968,234.6,2867398,217.5,2898513,221.5,2675153,204.7,2582606,198.6,2485210,192.6,2397469,188.1,2572301,201.1,2057782,163.1,2206352,170.6,2360264,181.7,2423728,186.2,2009989,156.7,2791652,210.6,2255257,172.4,2339376,179.9,2603119,195.1,1641799,123.6
310,"Hicks House, Kirkland House (03272; B-930B)",4400,19704,2.3,24546,2.8,24403,2.8,25532,2.9,32233,3.7,34628,4.0,35771,4.1,30561,3.5,26194,3.0,36147,4.1,55264,6.3,63944,7.3,61720,7.1,61044,7.0,57806,6.6,60519,6.9,34332,3.9,32308,3.7,38181,4.4,30464,3.5,30721,3.5,15308,1.7
310,Hollis Hall (03354; B-926),23542,1670668,124.0,1849431,137.1,1642721,122.0,1896688,140.3,1651770,128.8,1567439,122.1,1468435,116.3,1608232,123.4,1503284,116.0,1500474,114.1,1401230,107.8,1409943,109.4,1145524,93.8,1286972,103.4,1286896,100.5,1349936,105.8,1226354,96.6,1402013,108.3,1261933,98.4,1369978,106.2,1206328,94.0,790971,62.5
310,"Holmes Hall, Pforzheimer House (03303; B-520C)",45609,663293,75.8,623987,71.3,565846,64.7,646506,73.9,676804,77.4,573216,65.5,533091,60.9,512209,58.5,488598,55.8,502383,57.4,520808,59.5,569122,65.1,472084,54.0,371843,42.5,406652,46.5,347287,39.7,388743,44.4,394516,45.1,333584,38.1,329323,37.6,315340,36.0,148576,17.0
310,Holworthy Hall (03355; B-927),28272,1542356,117.0,1822425,134.4,1724363,130.0,1905014,141.0,1657538,128.8,1551160,121.8,1532496,122.0,1601856,123.0,1491206,113.3,1486149,113.5,1535991,116.3,1779667,134.0,1493369,117.3,1402760,106.9,1603197,121.8,1765426,132.2,2337719,171.2,3050234,218.5,1714630,127.7,1658476,123.2,1805029,132.0,928666,69.7
310,Hurlbut Hall (03360; B-937),20923,1325580,107.9,1513204,122.4,1396184,115.3,1639505,129.8,1658960,133.0,1605601,129.4,1385259,112.8,1413193,113.8,1397214,118.4,1325976,109.0,1216617,101.4,1397101,120.7,1097576,91.5,1161286,95.8,1235048,100.0,1413462,112.3,1181722,95.4,1546524,123.0,1530813,122.0,1581660,124.2,1077739,83.9,816044,62.8
310,Kirkland House (03270; B-930),,2256738,258.0,2314213,264.5,2263040,258.7,2228565,254.7,2189832,250.3,2218339,253.6,2343607,267.9,2271416,259.6,2243284,256.4,2061592,235.6,2100803,240.1,2078986,237.6,2019191,230.8,1996436,228.2,1948194,222.7,1949303,222.8,1569097,179.4,1341602,153.3,1639929,187.4,1794373,205.1,1668274,190.7,790044,90.3
310,Kirkland Master`s House (03273; B-930D),,233870,16.1,375800,25.8,326510,22.4,300650,20.6,327360,22.4,299710,20.5,276030,18.9,270420,18.5,163980,11.2,271420,18.6,163240,11.2,110960,7.6,54140,3.7,39390,2.6,205820,14.1,784110,53.8,185670,12.7,259060,17.7,605720,41.5,305640,20.9,703740,48.3,364680,25.0
310,Lehman Hall (03361; B-104),25566,2869213,218.5,2875428,220.0,2834028,207.8,2959329,210.8,2507398,195.5,2317644,185.5,1651541,127.8,2241650,160.6,2540359,173.3,2257453,156.9,2226114,156.5,2543784,188.0,2552070,193.2,2562690,189.9,2674733,198.6,2653349,200.0,2418497,182.1,2575350,177.3,2427711,178.3,2646322,194.0,2137037,154.8,760580,54.1
310,Leverett Towers F & G (03283; B-940A),54705,15536084,1156.5,17903919,1321.3,15202504,1134.4,18823934,1379.9,15291106,1136.5,16856468,1238.6,13978701,1043.5,13813645,1035.6,11450319,850.1,10164260,751.7,11069457,859.5,11826958,926.6,11381941,892.6,9124422,735.1,13732369,1042.3,13178337,1022.3,11961769,973.3,12764826,1017.0,12872405,985.0,12740291,973.3,11605708,886.8,8047840,605.2
310,Lionel Hall (03362; B-946),10343,923517,66.5,964087,69.0,814795,57.6,1000117,70.0,743985,56.8,548622,42.8,628552,49.8,717226,53.5,648031,50.1,624611,46.9,564588,43.2,546215,42.1,522731,41.1,732003,55.5,800839,60.0,885196,65.8,742074,54.5,766708,56.7,815866,60.0,887097,64.4,856045,61.8,524089,39.3
310,Lowell House (03291; B-947),203435,13035652,1017.3,13524808,1100.7,12841145,1045.1,13197078,1035.3,13658699,1070.0,13568815,1057.1,13991550,1100.2,13989140,1087.9,12124974,959.8,12613836,980.4,11787834,912.5,11335580,897.4,10181582,813.9,12245985,957.1,13249319,1016.7,12702766,979.0,10619284,830.2,10545562,827.6,3055774,349.3,5750671,515.1,14692086,1092.9,9224380,633.7
310,Massachusetts Hall (03363; B-951),20316,1559926,106.2,1633242,112.2,1638519,106.7,1926464,125.4,1901679,131.1,1655462,117.9,1505168,108.4,248444,15.9,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
310,Mather House (03364; B-991),209979,18090512,1465.2,18262813,1479.1,18145011,1471.2,19530154,1568.2,18328279,1483.6,17293244,1372.7,16628907,1327.0,18648164,1458.8,17182774,1348.4,17036579,1333.1,15941572,1253.2,18421741,1422.4,13354991,1074.3,15312208,1202.5,17155488,1330.9,17225265,1342.2,15195131,1192.6,16326287,1276.1,15622737,1213.7,16344587,1257.8,15139867,1162.6,9667892,734.0
310,Matthews Hall (03365; B-952),59075,3442132,262.9,3902171,295.2,3417525,260.0,3876701,289.8,3177570,253.7,3148934,256.7,2851820,237.3,3016601,239.5,2788263,225.3,2682174,210.1,2463319,196.2,2569535,207.5,2275397,190.2,2455597,199.9,2529921,198.8,2669578,209.7,2405408,191.0,2656526,214.3,2602778,208.7,2853054,227.1,2694661,213.5,1546082,122.2
310,"Mckinlock Hall, Leverett House (03284; B-940B)",75626,6241370,480.8,6869921,525.9,5831411,473.8,7526242,589.6,6180372,498.9,7099802,562.0,6712199,536.1,7716736,604.8,6591746,525.1,5538324,446.8,5649329,454.3,5808425,468.2,6101303,480.7,6826140,539.3,3196896,334.9,7279877,622.3,5983803,523.8,6612080,562.1,8099645,605.7,6855414,527.2,6037832,454.2,4292919,314.2
310,"Moors Hall, Pforzheimer House (03305; B-520F)",73236,7598509,538.6,14199300,1073.4,11356257,840.1,13329581,1012.1,13895198,1062.4,13686927,984.3,11961026,884.9,12092730,880.1,12824984,805.5,12730650,825.9,10530506,685.2,12076240,719.8,9862086,605.3,11061204,663.1,12001454,707.3,12211919,713.8,10869439,642.3,11969965,704.2,12256814,737.5,11750122,690.4,10008542,592.1,5475490,322.4
310,Morton Prince House (03366; B-321),8638,405822,34.3,299810,27.1,433140,37.3,540542,44.8,482884,40.3,452465,37.0,367013,31.2,392437,32.2,315485,26.7,253349,21.8,225329,19.6,196785,18.5,261548,23.4,322444,27.8,452222,36.6,458395,36.7,423469,34.2,429278,35.1,415829,33.5,436606,34.8,380976,30.3,246896,18.3
310,Mower Hall (03367; B-953),10369,942767,68.7,969260,69.6,827354,59.1,1015385,71.7,763263,59.0,586772,47.1,662314,53.6,714722,53.2,640531,49.2,643852,49.1,553448,41.9,548071,42.3,521216,41.0,729127,55.2,787894,58.5,868122,63.9,727546,52.8,751071,54.9,804118,58.6,874333,63.0,841080,60.1,513699,38.1
310,Pennypacker Hall (03368; B-959),30528,1217419,101.9,1809848,142.2,1503388,120.6,1904621,144.5,1825974,140.8,1888071,142.8,1906302,149.5,1755118,136.2,1770214,141.3,1631883,129.7,1456989,118.7,1749205,139.1,1301417,105.3,1565112,124.9,1676744,132.1,1886643,146.7,1758800,135.2,1602631,125.1,1425158,110.8,1465651,114.7,1411616,106.4,830809,61.7
310,Phillips Brooks House (03369; B-225),12896,1292919,103.7,1500686,119.3,1148025,95.8,1512018,121.3,1590245,126.8,1536225,122.9,1231041,100.9,1106213,92.1,1027276,86.0,771863,66.1,729864,62.1,784312,66.7,773219,65.3,908462,74.1,1047331,82.9,1051547,83.2,777659,64.1,944741,75.3,1052422,82.7,1041283,83.0,920559,73.2,506084,37.6
310,Quadrangle Athletic Facility (03370; B-907),59701,3096687,204.5,3735189,233.9,2917945,190.6,3806885,237.1,2932022,192.1,2257285,153.7,2828774,235.9,3102924,257.8,3064179,246.0,2749661,237.3,2102176,198.5,2159015,200.1,1999208,188.0,2063458,189.9,2095985,190.3,2193077,199.2,2034171,187.2,2121028,195.1,2472058,211.3,2227775,194.1,1936419,167.1,1066016,96.4
